Nama_Tempat,Kategori,Jenis_Masakan,Latitude,Longitude,Alamat_Jalan,Kota,Geocoding_Status
Roomy Kitchen,cafe,coffee_shop;asian,-6.368435799999999,106.8352991,Jalan HM Tohir,Depok,skip
Noesaka,restaurant,indonesian,-6.2259850000000005,106.8261654,Jalan Doktor Ide Anak Agung Gde Agung,Jakarta Selatan,success
Bakerman,bakery,,-6.225670699999999,106.8261705,Jalan Doktor Ide Anak Agung Gde Agung,Jakarta Selatan,success
Ristorante Alba,restaurant,italian,-6.2261674,106.8262112,Jalan Doktor Ide Anak Agung Gde Agung,Jakarta Selatan,success
Inferno The Grill,restaurant,steak_house,-6.226431,106.82619769999998,Jalan Doktor Ide Anak Agung Gde Agung,Jakarta Selatan,success
Warung Kemuning,restaurant,indonesian,-6.3606592,106.8358948,Jalan Kober,Depok,success
Kantin Kirani,restaurant,indonesian;chicken,-6.3608504,106.8349494,Jalan Kober,Depok,success
Warung Kuy,restaurant,indonesian;chicken,-6.360856699999999,106.8348973,Jalan Kober,Depok,success
Djamal Caffe,restaurant,indonesian,-6.3603893,106.8366518,Jalan Kober,Depok,success
Warkop Jois Barokah,restaurant,indonesian,-6.3602805,106.83645789999998,Jalan Kober,Depok,success
Liquid Exchange,bar,,-6.218012299999999,106.83528169999998,Epicentrum Boulevard Barat,Jakarta Selatan,success
Holmes Cafe,cafe,,-6.2214587,106.8215086,Jalan Karet Pedurenan Raya,Jakarta Selatan,success
Bakmi Limatuju,restaurant,noodle,-6.2214465,106.8214619,Jalan Karet Pedurenan Raya,Jakarta Selatan,success
KAKI LIMA KAYUMANIS,restaurant,daerahregional,-6.202603899999999,106.8637747,Jalan Kayu Manis Timur,Jakarta Timur,success
KAKI LIMA KAYU MANIS,restaurant,daerahregional,-6.202663899999998,106.86379479999998,Jalan Kayu Manis Timur,Jakarta Timur,success
KAKI LIMA CIPINANG MUARA,restaurant,daerahregional,-6.2253353,106.8908887,Jalan Cipinang Muara,Jakarta Timur,success
KAKI LIMA PALMERIAM,restaurant,daerahregional,-6.2070335000000005,106.8615638,Jalan Kayu Manis Lama I,Jakarta Timur,success
KAKI LIMA KEBON MANGGIS 1,restaurant,daerahregional,-6.2056345,106.8559067,Jalan Kebon Manggis I,Jakarta Timur,success
KAKI LIMA KEBON MANGGIS,restaurant,daerahregional,-6.2054278,106.85622879999998,Jalan Kebon Manggis I,Jakarta Timur,success
KAKI LIMA PONDOK BAMBU,restaurant,daerahregional,-6.2320312,106.89786929999998,Jalan Pondok Bambu Asri Utara I,Jakarta Timur,success
KAKI LIMA KAMPUNG MELAYU 1,restaurant,daerahregional,-6.225593499999999,106.866532,Jalan Jatinegara Barat 166 H,Jakarta Timur,success
KAKI LIMA KAMPUNG MELAYU,restaurant,daerahregional,-6.2251593,106.866248,Jalan Jatinegara Barat 166 H,Jakarta Timur,success
KAKI LIMA MATRAMAN,restaurant,daerahregional,-6.2141727,106.8629785,Jalan Matraman,Jakarta Timur,success
Warung Sate Haji Giyo Original,restaurant,,-6.226515600000001,106.880231,Jalan Jenderal Basuki Rahmat,Jakarta Timur,success
Pecel Lele Pakde Bude,restaurant,,-6.3983292,106.8097351,Jalan Gerbang Awwabin,Depok,success
Pujasera (Kaki Lima),restaurant,indonesian,-6.2098661,106.829025,Jalan Taman Setiabudi II,Jakarta Selatan,success
Family Mart,supermarket,,-6.237593399999999,106.8928358,Jalan Kutilang,Jakarta Timur,success
Bakso Pak Kumis,fast_food,bakso;asian;indonesian,-6.210881,106.8787954,Jalan Pisangan Lama III,DKI Jakarta,skip
Guardian,supermarket,,-6.2206353,106.8327556,Jalan Epicentrum Utama Raya,South Jakarta,skip
Warunk UpNormal,restaurant,,-6.2214976,106.8332304,Jalan Hajjah R. Rasuna Said,Jakarta Selatan,skip
Yayang,supermarket,,-6.220920699999999,106.8331085,"Jalan Haji R. Rasuna Said, RT.2/RW.5, Karet Kuningan, South Jakarta City, Jakarta",Jakarta Selatan,skip
Mixue Tebet,cafe,dessert,-6.227705899999999,106.8550896,tebet raya no 55,Jakarta Selatan,skip
Ropang OTW Tebet,restaurant,coffee_shop;sandwich;ice_cream;indonesian,-6.227596,106.8550419,Jalan Tebet Utara Dalam,"Tebet, South Jakarta",skip
WS Waroeng Steak & Shake Tebet,restaurant,steak_house,-6.228360299999999,106.8552796,Tebet Timur Raya,"Tebet, South Jakarta",skip
alfamidi tebet raya,supermarket,,-6.227917399999999,106.8552622,Tebet Raya No.64,"Tebet, South Jakarta",skip
Sienna Kost Rembang 4,apartment,,-6.200630699999999,106.82492519999998,Jalan Rembang,"Menteng, Jakarta Pusat",skip
Kost Griya Buncis,guest_house,,-6.3856458,106.8142831,Jalan Buncis,Depok,success
Bright Food and Drink by Indomaret,convenience,,-6.318718299999999,106.83785039999998,Jalan Guru,Jakarta Selatan,success
Haus!,cafe,bubble_tea,-6.227831,106.8560886,Jalan Tebet Raya,Jakarta Selatan,success
MOR,convenience,,-6.2213127,106.81935729999998,Jalan Profesor Dokter Satrio,DKI Jakarta,skip
DAON,restaurant,korean,-6.221329599999999,106.8194091,Jalan Profesor Dokter Satrio,Jakarta Selatan,skip
Biggby Coffee,cafe,coffee_shop;sandwich;dessert,-6.212270099999999,106.8040043,Jalan Gerbang Pemuda,Jakarta Pusat,success
Carrots Bar,bar,,-6.226671399999999,106.8071824,"Fairgrounds SCBD Lot 14, Jl. Jenderal Sudirman No.14, Daerah Khusus Ibukota Jakarta 12190",South Jakarta,skip
Sixty,restaurant,,-6.264528599999999,106.80877329999998,Jalan KH. Naim III,Jakarta Selatan,success
Rhythm Room,bar,,-6.2643785,106.8087309,Jalan KH. Naim III,Jakarta Selatan,success
Market Ranch,supermarket,,-6.2526172,106.8015152,Jalan Wijaya II,Jakarta Selatan,success
Tos.Ca,restaurant,,-6.253981699999999,106.80181439999998,Jalan Darmawangsa 6 & 9,Jakarta Selatan,success
Yakinikuya,restaurant,,-6.2528667,106.8016483,Jalan Dharmawangsa IX,Jakarta Selatan,success
Dapur Omar Poppy,restaurant,,-6.2527067,106.8016106,Jalan Dharmawangsa IX,Jakarta Selatan,success
The Takemori,restaurant,japanese,-6.2532566,106.8017368,Jalan Dharmawangsa IX,Jakarta Selatan,success
Weirdough Bakehouse,cafe,,-6.253680799999999,106.8015431,Jalan Dharmawangsa VI,Jakarta Selatan,success
Nasi Kapau Rayo,restaurant,regional,-6.253828699999999,106.8012348,Jalan Dharmawangsa VI,Jakarta Selatan,success
Cold Moo,ice_cream,,-6.252868799999999,106.8010677,Jalan Dharmawangsa VI,Jakarta Selatan,success
Chung Gi Wa,restaurant,korean,-6.2523948,106.8002619,Jalan Wijaya II,Jakarta Selatan,success
Tator Café,cafe,,-6.2531017,106.8016915,Jalan Dharmawangsa IX,Jakarta Selatan,success
Boaz,bakery,,-6.2533713,106.80174619999998,Jalan Dharmawangsa IX,Jakarta Selatan,success
Rà Premiere,hotel,,-6.293641899999999,106.8022559,Jalan Intan Ujung,Jakarta Selatan,success
Layàna Cilandak,restaurant,indonesian;regional,-6.2936783,106.80245119999998,Jalan Intan Ujung,Jakarta Selatan,success
Meneer's Koffie,cafe,coffee_shop,-6.340674299999999,106.8858291,Jalan Raya PKP,Jakarta Timur,success
Rumangsa,cafe,coffee_shop,-6.293650699999999,106.8022231,Jalan Intan Ujung,Jakarta Selatan,success
White Rock Terrace,restaurant,,-6.2397711,106.83092039999998,Jalan Jenderal Gatot Subroto,Jakarta Selatan,success
Flora,restaurant,,-6.239729299999999,106.8308817,Jalan Jenderal Gator Subroto,Jakarta Selatan,success
GBK Corner,food_court,local;indonesian,-6.2178342,106.8017312,Jalan Lingkar Stadion,Jakarta Pusat,success
Fauna,bar,,-6.2396966,106.8307568,Jalan Jenderal Gator Subroto,Jakarta Selatan,success
Dermaga Dimsum,fast_food,dimsum;regional,-6.226007499999999,106.8189656,Jalan Komplek Polri,Jakarta Selatan,success
Tanamera,cafe,coffee_shop;indonesian;local,-6.2236254,106.8096599,Jalan Jenderal Sudirman,South Jakarta,skip
Coffee Beerian-ho,pub,,-6.237227100000001,106.809183,Jalan Ciragil 2,Jakarta Selatan,success
Padang Sederhana,fast_food,regional,-6.2261952,106.8190098,Jalan Akri,Jakarta Selatan,success
Hoshino Coffee,cafe,japanese,-6.2239782,106.82348679999998,Jalan Profesor Doktor Satrio,Jakarta Selatan,success
Saturday,cafe,,-6.2244365,106.8229499,Jalan Mega Kuningan Barat X,Jakarta Selatan,success
Remboelan,restaurant,regional;indonesian,-6.224579,106.82347919999998,Jalan Mega Kuningan Barat X,Jakarta Selatan,success
Bakso Lapangan Tembak Senayan,restaurant,indonesian,-6.2196569,106.8021166,Jalan Lingkar Stadion,Jakarta Pusat,success
Fyne Jakarta,bar,,-6.244201199999998,106.8109302,Jalan Wijaya I,Petogogan,skip
Pick Cup,cafe,coffee_shop,-6.229432799999999,106.8205197,Gang Susu,Jakarta Selatan,success
Shokupan,bakery,,-6.229520800000001,106.8204348,Gang Susu,Jakarta Selatan,success
DF Kitchen,bar,,-6.2296294,106.8203764,Jalan Gatot Subroto,Jakarta Selatan,success
Nasi Uduk Semur Jengkol Betawi,restaurant,indo,-6.3178160000000005,106.8782809,Gang Firman,Jakarta Timur,success
Warung Bu Rinto,convenience,,-6.3179639,106.8773001,Gang Musholla,DKI Jakarta,skip
Nasi Goreng Mas Budi,restaurant,,-6.318449299999999,106.8778561,Jalan Centex,Jakarta Timur,success
Warung Bu Warung,convenience,,-6.3172156,106.8772692,Gang Firman,DKI Jakarta,success
Nasi Padang,restaurant,indo,-6.318557900000001,106.8777716,Jalan Centex,Jakarta Timur,success
Bakmi & Seafood 99 Jawara,restaurant,seafood;noodles,-6.3171446,106.8788462,Jalan Centex,DKI Jakarta,skip
Toko Wisnu Jaya,convenience,,-6.317685499999999,106.8783527,Jalan Centex,Jakarta Timur,success
Kios Unggas Ciracas,convenience,,-6.3181027,106.8782145,Jalan Centex,Jakarta Timur,success
Bakso Prabu Ciracas,restaurant,,-6.318914099999999,106.8778554,Jalan Centex,Jakarta Timur,success
Es Kelapa Muda,beverages,,-6.3188136,106.8776444,Gang Kramat,Jakarta Timur,success
RM Kembar Jaya,restaurant,indonesian,-6.3182267,106.8781341,Jalan Centex,Jakarta Timur,success
D'BRO Chicken & Burger - Ciracas,fast_food,burger;fries;fried_chicken,-6.317218499999999,106.87888739999998,Jalan Centex,Jakarta Timur,success
Toko Sembako Banyuwangi,convenience,,-6.317142199999999,106.8789499,Jalan Centex,Jakarta Timur,success
Warteg Selera,restaurant,,-6.3170265,106.8790566,Jalan Centex,Jakarta Timur,success
Pecel Lele Pak Kumis,restaurant,,-6.316951799999999,106.8791585,Jalan Centex,Jakarta Timur,success
Nasi Goreng Syila,restaurant,,-6.3169212,106.8791956,Jalan Centex,Jakarta Timur,success
Kopi Janji Jiwa,coffee,,-6.2444262,106.866283,Jalan Letnan Jenderal MT Haryono,Jakarta Timur,success
Soto Ayam Lamongan “Pak Dhe”,restaurant,indonesian,-6.2303572,106.82150190000002,Jalan Guru Mughni,Jakarta Selatan,success
Warteg 'DJ',restaurant,indonesian,-6.2295188,106.8215798,Jalan Guru Mughni,Jakarta Selatan,success
Rumah Kamang Residence,hotel,,-6.3045421,106.8169443,Jalan Saco,DKI Jakarta,skip
Orvia,ice_cream,,-6.2291618,106.8095125,Sudirman Central Business District Northway,Jakarta Selatan,success
Jon & Lou,restaurant,international,-6.2278313,106.8098813,Sudirman Central Business District Southway,Jakarta Selatan,success
Ramen 38,restaurant,ramen,-6.227556599999999,106.80954199999998,Sudirman Central Business District Northway,Jakarta Selatan,success
Wolfgang’s Steakhouse,restaurant,steak_house,-6.225634199999999,106.8131912,Sudirman Central Business District Westway,Jakarta Selatan,success
SiBersih Shoes Care - Kuningan,supermarket,,-6.220996699999999,106.82449499999998,Jalan Blumbang,South Jakarta,skip
"Doyan Ayam Cimanggis, Depok",restaurant,chicken;indonesian,-6.3687958,106.8544834,"Jl. Palangkaraya, RT.2/RW.15, Tugu, Kec. Cimanggis",Kota Depok,skip
People's Cafe,restaurant,,-6.2443749,106.8029194,Jalan Iskandarsyah II,Jakarta Selatan,success
Kisaku,cafe,coffee_shop,-6.244359499999999,106.8027268,Jalan Iskandarsyah II,Jakarta Selatan,success
Cotti Coffee,cafe,coffee_shop,-6.2440832,106.8026935,Jalan Iskandarsyah II,Jakarta Selatan,success
Tomoro,cafe,coffee_shop,-6.244482,106.80318789999998,Jalan Iskandarsyah II,Jakarta Selatan,success
di.bawahtangga,cafe,coffee_shop,-6.244518199999999,106.8031191,Jalan Iskandarsyah II,Jakarta Selatan,success
Harvest,bakery,,-6.244430799999999,106.80322019999998,Jalan Iskandarsyah II,Jakarta Selatan,success
Kyuka Ramen,restaurant,,-6.2440937,106.8023853,Jalan Iskandarsyah II,Jakarta Selatan,success
TAMANI KEMANG,cafe,,-6.255484,106.8099358,Jalan Taman Kemang,Jakarta Selatan,success
TAMANI WTC 6,cafe,,-6.2149107,106.8193338,Jalan Profesor Doktor Satrio,Jakarta Selatan,success
TAMANI KOTA KASABLANKA,cafe,,-6.223326699999999,106.8423554,Jalan Menteng Pulo II,Jakarta Selatan,success
Pempek Tekwan Rizky,restaurant,indonesian,-6.3265517,106.8525597,Jalan Gongseng Barat Raya,Jakarta Timur,success
Zesht Potato,fast_food,,-6.3264189,106.8557255,Jalan Gongseng Barat Raya,Jakarta Timur,success
HARRIS Cafe,cafe,,-6.2228278,106.84791909999998,Gang Keselamatan 2,Jakarta Selatan,success
The Tube Bar & Lounge,bar,,-6.2228998,106.8478594,Jalan Dokter Saharjo,Jakarta Selatan,success
Aneka Jajanan & Minuman,food_court,,-6.3233716,106.85776909999998,Jalan Pertengahan,Jakarta Timur,success
Martabak Ibrahim,food_court,,-6.323401299999998,106.85776699999998,Jalan Pertengahan,Jakarta Timur,success
Warkop Selera Kita,cafe,,-6.3212145,106.8579226,Gang Kramat 4,Jakarta Timur,success
Nasi Bebek Khas Sa'adah,food_court,,-6.322458999999999,106.85769829999998,Jalan Pertengahan,Jakarta Timur,success
Suplier Ayam Krisna Ayam Pres,butcher,,-6.322616999999999,106.8577448,Jalan Pertengahan,Jakarta Timur,success
Mie Ayam Mukbang,restaurant,,-6.3218465,106.8579059,Jalan Salam II,Jakarta Timur,success
Kopi Nongkrong,cafe,,-6.3246458,106.8561558,Jalan Kamboja,Jakarta Timur,success
Ayam Fillet & Ikan Laut,butcher,,-6.324609299999999,106.8562339,Jalan Kamboja,Jakarta Timur,success
Warung Teh Popon,food_court,,-6.320863699999999,106.85801449999998,Jalan Pertengahan,Jakarta Timur,success
Tommoro Coffee,restaurant,coffee_shop,-6.2441579,106.8161794,Jalan Bangka Raya,Jakarta Selatan,success
Mie Gacoan 77,restaurant,indonesian,-6.2468151,106.8162207,Jalan Bangka IV,Jakarta Selatan,success
Alfamidi Bangka Raya,supermarket,,-6.246645699999999,106.81506609999998,Gang Amal IV,Jakarta Selatan,success
Rumah Makan Padang,restaurant,indonesian;rendang;padang,-6.2777606,106.8702368,Jalan Kerja Bakti,Jakarta Timur,success
Wedang Ronde,restaurant,wedang,-6.277609999999999,106.8703827,Jalan Kerja Bakti,Jakarta Timur,success
Ayam Madura,restaurant,chicken;indonesian;fish,-6.2785406,106.8700185,Jalan Raya Bogor,Jakarta Timur,success
Warung Dewi,supermarket,,-6.2988723,106.8798447,Jalan Penggilingan Baru,Jakarta Timur,success
Warung Madura,supermarket,,-6.2986505,106.8799041,Gg.Seratus,Jakarta Timur,success
Warung Jemis,supermarket,,-6.298830699999998,106.8798786,Gg.Seratus,Jakarta Timur,success
warung sate khas solo Pak Aris,restaurant,indonesian,-6.260811699999999,106.8331396,Jalan Kalibata Utara II,South Jakarta,skip
Rahayu Kuliner,food_court,,-6.2193188,106.829845,jalan layanan,Jakarta Selatan,success
Felice Cookies,restaurant,regional,-6.289011899999999,106.8656528,Jalan Kiray I,Jakarta Timur,success
Toko Kopi TUKU - SPBU bp Lenteng Agung,cafe,,-6.320929199999998,106.83603940000002,Jalan Lenteng Agung Barat,Jakarta Selatan,success
Hop Hop,cafe,,-6.306183600000001,106.8403298,Jalan Raya Tanjung Barat,Jakarta Selatan,success
Wing Stop,fast_food,,-6.305922399999999,106.84061939999998,Jalan Cendrawasih Mas,Jakarta Selatan,success
Tomoro Coffee,cafe,,-6.3064822,106.840091,Jalan Raya Tj. Barat,Jakarta Selatan,success
Kopi Restu,cafe,,-6.305989,106.8401903,Jalan Raya Tanjung Barat,Jakarta Selatan,success
Bar.B.Q Plaza,restaurant,,-6.305901,106.8402332,Jalan Raya Tanjung Barat,Jakarta Selatan,success
Puyo,cafe,,-6.3056171,106.8402493,Jalan Nangka Raya,Jakarta Selatan,success
Raa Cha Suki & BBQ,restaurant,,-6.3057344,106.8407026,Jalan Cendrawasih Mas,Jakarta Selatan,success
Havaianas,restaurant,,-6.3059597,106.8404692,Jalan Cendrawasih Mas,Jakarta Selatan,success
Meuramin,restaurant,,-6.306786099999999,106.839973,Jalan Raya Tj. Barat,Jakarta Selatan,success
Waroeng Bakudapa,restaurant,,-6.306087699999999,106.84072,Jalan Raya Tj. Barat,Jakarta Selatan,success
Nasi uduk Kebon Kacang,restaurant,,-6.305499799999998,106.8406275,Jalan Nangka Raya,Jakarta Selatan,success
Yamin Qu,restaurant,,-6.306807499999999,106.8402493,Jalan Raya Tj. Barat,Jakarta Selatan,success
Shake-Shake in A Tub,cafe,,-6.305686399999999,106.8406315,Jalan Cendrawasih Mas,Jakarta Selatan,success
Nanny's Pavillon,restaurant,,-6.305866399999998,106.8404129,Jalan Raya Tanjung Barat,Jakarta Selatan,success
Kwetiaw 28 Aho,restaurant,,-6.3063583,106.8402976,Jalan Raya Tj. Barat,Jakarta Selatan,success
Go Steak,restaurant,,-6.305983699999999,106.8403164,Jalan Raya Tanjung Barat,Jakarta Selatan,success
Tous Les Jours,cafe,,-6.3061556,106.8402439,Jalan Raya Tanjung Barat,Jakarta Selatan,success
Umaqita,restaurant,,-6.3061556,106.8405028,Jalan Raya Tj. Barat,Jakarta Selatan,success
Legend of Noodle,restaurant,,-6.306042299999999,106.8405229,Jalan Raya Tj. Barat,Jakarta Selatan,success
Shihlin,fast_food,,-6.305947699999999,106.8401366,Jalan Raya Tanjung Barat,Jakarta Selatan,success
Gokana Ramen & Teppan,restaurant,,-6.306290299999999,106.840134,Jalan Raya Tanjung Barat,Jakarta Selatan,success
Lee Ong's Tea x Waspffle,fast_food,,-6.306229,106.8400723,Jalan Raya Tanjung Barat,Jakarta Selatan,success
Croco By Monsieur,restaurant,,-6.305989,106.8407965,Jalan Raya Tj. Barat,Jakarta Selatan,success
Acaraki,restaurant,,-6.306284899999999,106.8402573,Jalan Raya Tanjung Barat,Jakarta Selatan,success
Bakso Malang Cak Rosso,restaurant,,-6.306090299999999,106.8404169,Jalan Cendrawasih Mas,Jakarta Selatan,success
Hong Tang,fast_food,,-6.3067222,106.8401688,Jalan Raya Tj. Barat,Jakarta Selatan,success
Hokben,fast_food,,-6.3064662,106.8402868,Jalan Raya Tj. Barat,Jakarta Selatan,success
Masti Urban indian,restaurant,,-6.306820799999998,106.8401232,Jalan Raya Tj. Barat,Jakarta Selatan,success
Ichiban Crepes,fast_food,,-6.3056718,106.8404022,Jalan Nangka Raya,Jakarta Selatan,success
Sop Ikan Batam,restaurant,,-6.306030299999999,106.84042499999998,Jalan Cendrawasih Mas,Jakarta Selatan,success
Sop Konro Cendana,restaurant,,-6.3059264,106.84069719999998,Jalan Cendrawasih Mas,Jakarta Selatan,success
Warung Nasi Goreng Bu Mumun,restaurant,regional;indonesian,-6.2276204,106.82182109999998,Gang Mushola,Jakarta Selatan,success
Toko Kopi TUKU - Cipete,cafe,coffee_shop,-6.277648700000001,106.8014764,Jalan Cipete Raya,Jakarta Selatan,success
Toko Kopi TUKU - GBK Senayan,cafe,coffee_shop,-6.2218904,106.8045591,Jalan Plaza Selatan,Jakarta Pusat,success
Toko Kopi TUKU - Pasar Santa,cafe,coffee_shop,-6.2400964,106.8120106,Jalan Cisanggiri V,Jakarta Selatan,success
Toko Kopi TUKU - SPBU bp Minangkabau,cafe,coffee_shop,-6.2127151,106.8438024,Jalan Minangkabau Barat Raya,Jakarta Selatan,success
Toko Kopi TUKU - Kemang,cafe,coffee_shop,-6.262392,106.8160957,Jalan Kemang Raya,Jakarta Selatan,success
Twilight,restaurant,,-6.2214221,106.81948549999998,"Tokopedia Tower, Jl. Prof.Dr. Satrio Kav 11",Jakarta Selatan,success
Hotmen Ramen,restaurant,,-6.2225378,106.822444,"Prof Dr Satrio Kav. 6, Karet Kuningan, Setiabudi, Jakarta Selatan",Jakarta Selatan,success
Kopitagram Centang Biru,cafe,,-6.221368899999999,106.81975599999998,Jalan Karet Sawah,Jakarta Selatan,success
W Home Reserva | Setiabudi,hotel,,-6.2069676,106.8245617,Jalan Setiabudi Barat,Jakarta Selatan,success
Two Sudirman,apartment,,-6.2055157,106.82173799999998,Jalan Jenderal Sudirman,Jakarta Pusat,success
Warung Syahnas,fast_food,,-6.2624537,106.86609509999998,Jalan Mayor Jenderal Sutoyo,Jakarta Timur,success
Nominomi delight | Tebet,restaurant,,-6.2385803,106.8519223,Jalan Tebet Barat Raya,Jakarta Selatan,success
Warkop Manunggal 17,cafe,coffee_shop;noodle,-6.2976049,106.8971255,Jalan Albaidho,Jakarta Timur,skip
Bakso & Mie Ayam Rizqi Barokah,fast_food,meatball;indonesian_chicken_noodle,-6.2974707,106.89704589999998,Jalan Albaidho,Jakarta Timur,skip
Yuza Meat Shop,butcher,,-6.297509800000001,106.8970442,Jalan Albaidho,Jakarta Timur,skip
Soto Ceker & Ayam Bakar Betawi,fast_food,indonesian_chicken_feet_soup;indonesian_chicken_noodle;grilled_chicken,-6.2970333,106.8971908,Jalan Albaidho,Jakarta Timur,skip
Misoa Story | Blok M Square,restaurant,,-6.244958199999999,106.8021557,Jalan Iskandarsyah II,Jakarta Selatan,success
MAKO Cake and Bakery Stand Alone Taman Mini,bakery,,-6.2906173,106.8826559,Jalan Pondok Gede,Jakarta Timur,skip
Monster Curry | Lotte Mall,restaurant,,-6.224103499999999,106.8234468,Jalan Profesor Doktor Satrio,Jakarta Selatan,success
Nduo sushi and coffee | Lotte Mall,restaurant,,-6.224451499999999,106.8233713,Jalan Mega Kuningan Barat X,Jakarta Selatan,success
E+enaking Malatang | Lotte Mall,restaurant,,-6.2243393,106.823797,Jalan Profesor Doktor Satrio,Jakarta Selatan,success
Indomaret SPBU Pusdiklat Depnaker,convenience,,-6.2855076,106.8793008,Pertamina 34-13506,Jakarta Timur,skip
BeKeeN cafe by Sahara,cafe,coffee_shop,-6.2581787,106.868992,"Jl. SMA Negeri 14 No.4, RT.4/RW.14, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",Jakarta Timur,skip
